number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p-c,p-not-c,average_price,special_requests,date_of_reservation,booking_status,number_of_children_log,number_of_week_nights_log,car_parking_space_log,lead_time_log,repeated_log,p-c_log,p-not-c_log,special_requests_log,reservation_year,reservation_month,reservation_day,reservation_weekday,booking_status_flag
3,0,2,1,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,100.81,1,2018-03-26,Not_Canceled,0.0,0.6931471805599453,0.0,4.219507705176107,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,26.0,Monday,0
2,0,0,2,Meal Plan 2,0,Room_Type 1,286,Online,0,0,0,117.0,1,2018-09-16,Canceled,0.0,1.0986122886681096,0.0,5.659482215759621,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,16.0,Sunday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,104.85,0,2017-10-16,Not_Canceled,0.0,1.0986122886681096,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,2017.0,10.0,16.0,Monday,0
2,0,2,4,Not Selected,0,Room_Type 1,121,Offline,0,0,0,62.5,0,2018-11-16,Not_Canceled,0.0,1.6094379124341003,0.0,4.804021044733257,0.0,0.0,0.0,0.0,2018.0,11.0,16.0,Friday,0
1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled,0.0,1.3862943611198906,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,2018.0,10.0,13.0,Saturday,0
1,0,1,2,Meal Plan 1,0,Room_Type 1,4,Corporate,1,1,3,65.0,1,2018-11-21,Not_Canceled,0.0,1.0986122886681096,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,2018.0,11.0,21.0,Wednesday,0
2,0,0,1,Not Selected,0,Room_Type 1,73,Online,0,0,0,88.0,0,2018-11-26,Canceled,0.0,0.6931471805599453,0.0,4.304065093204169,0.0,0.0,0.0,0.0,2018.0,11.0,26.0,Monday,1
1,0,0,2,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,79.0,0,2018-01-26,Not_Canceled,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,26.0,Friday,0
2,0,1,3,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,131.0,1,2018-06-20,Not_Canceled,0.0,1.3862943611198906,0.0,2.639057329615259,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,20.0,Wednesday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,134,Offline,0,0,0,65.0,0,2017-12-04,Not_Canceled,0.0,1.0986122886681096,0.0,4.90527477843843,0.0,0.0,0.0,0.0,2017.0,12.0,4.0,Monday,0
2,0,2,4,Meal Plan 1,0,Room_Type 1,46,Online,0,0,0,63.58,0,2018-03-18,Canceled,0.0,1.6094379124341003,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,2018.0,3.0,18.0,Sunday,1
1,0,1,1,Meal Plan 1,0,Room_Type 1,4,Aviation,0,0,0,95.0,0,2018-09-19,Not_Canceled,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,2018.0,9.0,19.0,Wednesday,0
2,0,0,3,Not Selected,0,Room_Type 1,81,Online,0,0,0,67.5,1,2018-03-09,Not_Canceled,0.0,1.3862943611198906,0.0,4.406719247264253,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,9.0,Friday,0
2,0,1,3,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,88.4,2,2018-12-19,Not_Canceled,0.0,1.3862943611198906,0.0,3.1354942159291497,0.0,0.0,0.0,1.0986122886681096,2018.0,12.0,19.0,Wednesday,0
2,0,1,2,Meal Plan 2,1,Room_Type 1,15,Offline,0,0,0,111.8,0,2018-02-12,Not_Canceled,0.0,1.0986122886681096,0.6931471805599453,2.772588722239781,0.0,0.0,0.0,0.0,2018.0,2.0,12.0,Monday,0
2,0,1,4,Not Selected,0,Room_Type 1,100,Online,0,0,0,88.74,0,2018-12-26,Canceled,0.0,1.6094379124341003,0.0,4.61512051684126,0.0,0.0,0.0,0.0,2018.0,12.0,26.0,Wednesday,1
2,0,0,3,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,99.3,0,2018-03-23,Canceled,0.0,1.3862943611198906,0.0,4.6443908991413725,0.0,0.0,0.0,0.0,2018.0,3.0,23.0,Friday,1
2,0,0,4,Meal Plan 1,1,Room_Type 1,1,Online,0,0,0,105.0,1,2017-08-11,Not_Canceled,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2017.0,8.0,11.0,Friday,0
2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Online,0,0,0,94.5,0,2017-07-18,Canceled,0.0,0.6931471805599453,0.0,4.6443908991413725,0.0,0.0,0.0,0.0,2017.0,7.0,18.0,Tuesday,1
2,0,2,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,100.0,1,2018-02-21,Canceled,0.0,0.0,0.0,2.995732273553991,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,21.0,Wednesday,1
1,0,2,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,164.2,2,2018-11-06,Not_Canceled,0.0,1.3862943611198906,0.0,1.9459101490553132,0.0,0.0,0.0,1.0986122886681096,2018.0,11.0,6.0,Tuesday,0
2,0,2,3,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,99.45,1,2018-07-17,Not_Canceled,0.0,1.3862943611198906,0.0,5.247024072160486,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,17.0,Tuesday,0
2,0,1,1,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,126.9,0,2018-06-20,Canceled,0.0,0.6931471805599453,0.0,4.189654742026425,0.0,0.0,0.0,0.0,2018.0,6.0,20.0,Wednesday,1
1,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,80.0,0,2017-10-16,Canceled,0.0,1.0986122886681096,0.0,4.634728988229636,0.0,0.0,0.0,0.0,2017.0,10.0,16.0,Monday,1
1,0,0,1,Not Selected,0,Room_Type 1,7,Online,0,0,0,52.36,1,2018-12-15,Not_Canceled,0.0,0.6931471805599453,0.0,2.0794415416798357,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,15.0,Saturday,0
2,0,1,1,Meal Plan 1,1,Room_Type 1,90,Online,0,0,0,126.9,1,2018-08-20,Not_Canceled,0.0,0.6931471805599453,0.6931471805599453,4.51085950651685,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,20.0,Monday,0
2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Online,0,0,0,130.0,0,2018-03-25,Canceled,0.0,1.0986122886681096,0.0,5.087596335232384,0.0,0.0,0.0,0.0,2018.0,3.0,25.0,Sunday,1
2,0,1,1,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,89.25,1,2017-10-10,Not_Canceled,0.0,0.6931471805599453,0.0,4.1588830833596715,0.0,0.0,0.0,0.6931471805599453,2017.0,10.0,10.0,Tuesday,0
1,0,0,2,Meal Plan 2,0,Room_Type 1,257,Offline,0,0,0,80.0,0,2017-07-01,Not_Canceled,0.0,1.0986122886681096,0.0,5.552959584921617,0.0,0.0,0.0,0.0,2017.0,7.0,1.0,Saturday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,111.0,2,2018-07-20,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681096,2018.0,7.0,20.0,Friday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,87.5,0,2017-09-24,Not_Canceled,0.0,1.0986122886681096,0.0,4.465908118654584,0.0,0.0,0.0,0.0,2017.0,9.0,24.0,Sunday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,200,Online,0,0,0,72.25,1,2018-08-09,Canceled,0.0,1.3862943611198906,0.0,5.303304908059076,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,9.0,Thursday,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,85.0,1,2017-11-12,Not_Canceled,0.0,1.3862943611198906,0.0,4.1588830833596715,0.0,0.0,0.0,0.6931471805599453,2017.0,11.0,12.0,Sunday,0
2,0,0,4,Not Selected,0,Room_Type 1,54,Online,0,0,0,47.43,0,2018-03-01,Canceled,0.0,1.6094379124341003,0.0,4.007333185232471,0.0,0.0,0.0,0.0,2018.0,3.0,1.0,Thursday,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,168,Offline,0,0,0,72.25,0,2018-08-08,Not_Canceled,0.0,1.3862943611198906,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,2018.0,8.0,8.0,Wednesday,0
2,0,1,5,Meal Plan 1,0,Room_Type 4,111,Online,0,0,0,97.75,1,2018-11-21,Canceled,0.0,1.791759469228055,0.0,4.718498871295094,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,21.0,Wednesday,1
2,0,0,2,Meal Plan 2,0,Room_Type 4,87,Online,0,0,0,136.8,1,2018-11-18,Not_Canceled,0.0,1.0986122886681096,0.0,4.477336814478207,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,18.0,Sunday,0
2,1,1,2,Meal Plan 1,0,Room_Type 1,109,Online,0,0,0,143.1,0,2018-05-23,Canceled,0.6931471805599453,1.0986122886681096,0.0,4.700480365792417,0.0,0.0,0.0,0.0,2018.0,5.0,23.0,Wednesday,1
1,0,0,2,Meal Plan 1,0,Room_Type 1,20,Online,0,0,0,91.63,1,2018-07-19,Not_Canceled,0.0,1.0986122886681096,0.0,3.044522437723423,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,19.0,Thursday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,175,Online,0,0,0,83.01,2,2018-11-12,Not_Canceled,0.0,1.0986122886681096,0.0,5.170483995038151,0.0,0.0,0.0,1.0986122886681096,2018.0,11.0,12.0,Monday,0
1,0,2,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,74.95,1,2018-03-20,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,20.0,Tuesday,0
2,0,2,1,Not Selected,0,Room_Type 1,167,Online,0,0,0,98.1,0,2018-10-01,Canceled,0.0,0.6931471805599453,0.0,5.123963979403259,0.0,0.0,0.0,0.0,2018.0,10.0,1.0,Monday,1
2,0,2,2,Not Selected,0,Room_Type 1,6,Online,0,0,0,148.0,0,2018-08-07,Not_Canceled,0.0,1.0986122886681096,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2018.0,8.0,7.0,Tuesday,0
2,0,2,1,Meal Plan 1,0,Room_Type 1,203,Online,0,0,0,126.9,0,2018-09-10,Canceled,0.0,0.6931471805599453,0.0,5.318119993844216,0.0,0.0,0.0,0.0,2018.0,9.0,10.0,Monday,1
1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Online,0,0,0,105.3,3,2018-08-05,Not_Canceled,0.0,1.0986122886681096,0.0,5.10594547390058,0.0,0.0,0.0,1.3862943611198906,2018.0,8.0,5.0,Sunday,0
2,1,1,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,107.69,1,2018-07-01,Not_Canceled,0.6931471805599453,1.0986122886681096,0.0,4.465908118654584,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,1.0,Sunday,0
2,0,1,4,Not Selected,0,Room_Type 1,44,Online,0,0,0,74.8,1,2018-11-16,Not_Canceled,0.0,1.6094379124341003,0.0,3.8066624897703196,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,16.0,Friday,0
2,0,2,1,Not Selected,0,Room_Type 1,18,Online,0,0,0,120.0,1,2018-10-29,Canceled,0.0,0.6931471805599453,0.0,2.9444389791664403,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,29.0,Monday,1
2,0,0,4,Meal Plan 1,0,Room_Type 1,190,Online,0,0,0,96.3,0,2018-10-26,Canceled,0.0,1.6094379124341003,0.0,5.25227342804663,0.0,0.0,0.0,0.0,2018.0,10.0,26.0,Friday,1
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,140.0,0,2018-05-18,Not_Canceled,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,5.0,18.0,Friday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,115.68,2,2018-12-31,Not_Canceled,0.0,1.0986122886681096,0.0,2.9444389791664403,0.0,0.0,0.0,1.0986122886681096,2018.0,12.0,31.0,Monday,0
1,0,0,1,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,67.22,1,2018-03-09,Not_Canceled,0.0,0.6931471805599453,0.0,3.912023005428146,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,9.0,Friday,0
1,1,0,3,Meal Plan 1,0,Room_Type 1,178,Online,0,0,0,124.5,0,2018-08-18,Canceled,0.6931471805599453,1.3862943611198906,0.0,5.187385805840755,0.0,0.0,0.0,0.0,2018.0,8.0,18.0,Saturday,1
2,0,2,0,Meal Plan 1,0,Room_Type 1,13,Offline,0,0,0,95.0,2,2018-06-19,Not_Canceled,0.0,0.0,0.0,2.639057329615259,0.0,0.0,0.0,1.0986122886681096,2018.0,6.0,19.0,Tuesday,0
2,2,0,1,Not Selected,0,Room_Type 4,0,Online,0,0,0,147.59,0,2018-09-16,Not_Canceled,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,9.0,16.0,Sunday,0
2,0,0,4,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,82.88,1,2018-12-21,Not_Canceled,0.0,1.6094379124341003,0.0,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,21.0,Friday,0
2,0,1,1,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,131.4,2,2018-08-27,Not_Canceled,0.0,0.6931471805599453,0.0,4.394449154672439,0.0,0.0,0.0,1.0986122886681096,2018.0,8.0,27.0,Monday,0
2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,89.0,0,2018-05-09,Not_Canceled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,5.0,9.0,Wednesday,0
2,0,1,0,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,155.0,1,2017-09-21,Not_Canceled,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.6931471805599453,2017.0,9.0,21.0,Thursday,0
2,0,1,2,Meal Plan 1,0,Room_Type 4,142,Online,0,0,0,129.0,1,2018-06-10,Not_Canceled,0.0,1.0986122886681096,0.0,4.962844630259907,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,10.0,Sunday,0
1,0,1,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,149.0,2,2018-09-19,Not_Canceled,0.0,0.6931471805599453,0.0,2.3978952727983707,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,19.0,Wednesday,0
2,0,1,0,Not Selected,0,Room_Type 1,16,Online,0,0,0,129.0,1,2018-08-21,Canceled,0.0,0.0,0.0,2.833213344056216,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,21.0,Tuesday,1
2,0,2,3,Meal Plan 1,0,Room_Type 4,117,Online,0,0,0,104.04,1,2018-10-29,Not_Canceled,0.0,1.3862943611198906,0.0,4.770684624465665,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,29.0,Monday,0
2,0,0,1,Meal Plan 1,0,Room_Type 4,120,Online,0,0,0,104.4,1,2018-10-28,Canceled,0.0,0.6931471805599453,0.0,4.795790545596741,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,28.0,Sunday,1
2,0,0,3,Not Selected,0,Room_Type 1,34,Online,0,0,0,68.7,1,2018-02-25,Canceled,0.0,1.3862943611198906,0.0,3.5553480614894135,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,25.0,Sunday,1
1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,2018-06-24,Not_Canceled,0.0,1.0986122886681096,0.0,5.262690188904886,0.0,0.0,0.0,0.0,2018.0,6.0,24.0,Sunday,0
1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,96.0,0,2018-03-06,Not_Canceled,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,2018.0,3.0,6.0,Tuesday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,141.0,1,2018-06-17,Not_Canceled,0.0,0.6931471805599453,0.0,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,17.0,Sunday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95.0,0,2018-05-13,Canceled,0.0,1.0986122886681096,0.0,5.6131281063880705,0.0,0.0,0.0,0.0,2018.0,5.0,13.0,Sunday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,105.0,0,2017-09-24,Not_Canceled,0.0,1.0986122886681096,0.0,4.465908118654584,0.0,0.0,0.0,0.0,2017.0,9.0,24.0,Sunday,0
2,0,2,4,Meal Plan 1,0,Room_Type 2,15,Online,0,0,0,77.88,0,2018-01-28,Not_Canceled,0.0,1.6094379124341003,0.0,2.772588722239781,0.0,0.0,0.0,0.0,2018.0,1.0,28.0,Sunday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,182,Online,0,0,0,117.9,2,2018-09-30,Canceled,0.0,1.0986122886681096,0.0,5.209486152841421,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,30.0,Sunday,1
2,0,1,4,Not Selected,0,Room_Type 1,95,Online,0,0,0,89.25,1,2018-04-27,Not_Canceled,0.0,1.6094379124341003,0.0,4.564348191467836,0.0,0.0,0.0,0.6931471805599453,2018.0,4.0,27.0,Friday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,110.46,1,2018-07-11,Not_Canceled,0.0,1.0986122886681096,0.0,2.9444389791664403,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,11.0,Wednesday,0
2,0,1,5,Meal Plan 2,0,Room_Type 1,213,Online,0,0,0,123.25,0,2018-08-23,Canceled,0.0,1.791759469228055,0.0,5.365976015021851,0.0,0.0,0.0,0.0,2018.0,8.0,23.0,Thursday,1
2,0,2,5,Not Selected,0,Room_Type 1,53,Online,0,0,0,74.8,2,2018-12-17,Not_Canceled,0.0,1.791759469228055,0.0,3.9889840465642745,0.0,0.0,0.0,1.0986122886681096,2018.0,12.0,17.0,Monday,0
2,0,1,2,Not Selected,0,Room_Type 1,7,Online,0,0,0,102.33,1,2018-06-13,Not_Canceled,0.0,1.0986122886681096,0.0,2.0794415416798357,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,13.0,Wednesday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,126.0,1,2018-07-19,Not_Canceled,0.0,1.0986122886681096,0.0,2.1972245773362196,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,19.0,Thursday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,157,Offline,0,0,0,68.0,0,2018-12-08,Not_Canceled,0.0,1.3862943611198906,0.0,5.062595033026967,0.0,0.0,0.0,0.0,2018.0,12.0,8.0,Saturday,0
1,0,2,4,Meal Plan 1,0,Room_Type 1,83,Offline,0,0,0,46.67,0,2018-03-12,Not_Canceled,0.0,1.6094379124341003,0.0,4.430816798843313,0.0,0.0,0.0,0.0,2018.0,3.0,12.0,Monday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,75.0,1,2018-06-17,Not_Canceled,0.0,1.0986122886681096,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,17.0,Sunday,0
2,1,0,4,Meal Plan 1,0,Room_Type 4,148,Online,0,0,0,108.19,2,2018-05-18,Not_Canceled,0.6931471805599453,1.6094379124341003,0.0,5.003946305945459,0.0,0.0,0.0,1.0986122886681096,2018.0,5.0,18.0,Friday,0
2,0,2,1,Meal Plan 2,0,Room_Type 1,96,Offline,0,0,0,94.5,0,2017-07-11,Not_Canceled,0.0,0.6931471805599453,0.0,4.574710978503383,0.0,0.0,0.0,0.0,2017.0,7.0,11.0,Tuesday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,86.1,1,2018-01-25,Not_Canceled,0.0,1.0986122886681096,0.0,3.367295829986474,0.0,0.0,0.0,0.6931471805599453,2018.0,1.0,25.0,Thursday,0
1,0,3,5,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,64.08,1,2018-01-25,Not_Canceled,0.0,1.791759469228055,0.0,1.6094379124341003,0.0,0.0,0.0,0.6931471805599453,2018.0,1.0,25.0,Thursday,0
2,0,1,0,Meal Plan 1,0,Room_Type 1,263,Offline,0,0,0,67.0,0,2017-09-21,Not_Canceled,0.0,0.0,0.0,5.575949103146316,0.0,0.0,0.0,0.0,2017.0,9.0,21.0,Thursday,0
1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,95.48,1,2018-06-22,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,22.0,Friday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,106,Online,0,0,0,104.0,1,2018-12-27,Not_Canceled,0.0,1.0986122886681096,0.0,4.672828834461906,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,27.0,Thursday,0
2,0,0,2,Not Selected,0,Room_Type 1,8,Online,0,0,0,139.0,1,2018-03-25,Not_Canceled,0.0,1.0986122886681096,0.0,2.1972245773362196,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,25.0,Sunday,0
2,0,1,3,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,90.95,1,2018-04-18,Not_Canceled,0.0,1.3862943611198906,0.0,4.499809670330265,0.0,0.0,0.0,0.6931471805599453,2018.0,4.0,18.0,Wednesday,0
2,0,1,0,Meal Plan 1,0,Room_Type 4,253,Online,0,0,0,115.2,2,2018-09-19,Canceled,0.0,0.0,0.0,5.537334267018537,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,19.0,Wednesday,1
2,0,0,3,Not Selected,0,Room_Type 1,10,Online,0,0,0,112.33,1,2018-06-21,Not_Canceled,0.0,1.3862943611198906,0.0,2.3978952727983707,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,21.0,Thursday,0
2,0,1,1,Meal Plan 2,0,Room_Type 1,145,Online,0,0,0,153.0,0,2018-10-22,Canceled,0.0,0.6931471805599453,0.0,4.983606621708336,0.0,0.0,0.0,0.0,2018.0,10.0,22.0,Monday,1
2,2,2,2,Meal Plan 1,0,Room_Type 5,55,Online,0,0,0,129.6,0,2018-10-21,Not_Canceled,1.0986122886681096,1.0986122886681096,0.0,4.02535169073515,0.0,0.0,0.0,0.0,2018.0,10.0,21.0,Sunday,0
1,0,0,4,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,90.9,2,2018-10-18,Canceled,0.0,1.6094379124341003,0.0,5.278114659230518,0.0,0.0,0.0,1.0986122886681096,2018.0,10.0,18.0,Thursday,1
1,0,1,1,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,100.0,1,2018-05-23,Not_Canceled,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,23.0,Wednesday,0
2,0,1,3,Not Selected,0,Room_Type 1,87,Online,0,0,0,94.5,1,2018-07-14,Not_Canceled,0.0,1.3862943611198906,0.0,4.477336814478207,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,14.0,Saturday,0
1,0,0,3,Meal Plan 1,0,Room_Type 4,133,Online,0,0,0,114.3,0,2018-05-17,Not_Canceled,0.0,1.3862943611198906,0.0,4.897839799950911,0.0,0.0,0.0,0.0,2018.0,5.0,17.0,Thursday,0
2,0,0,1,Not Selected,0,Room_Type 1,35,Online,0,0,0,98.1,1,2018-05-24,Not_Canceled,0.0,0.6931471805599453,0.0,3.58351893845611,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,24.0,Thursday,0
2,0,1,0,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,124.0,1,2017-09-07,Canceled,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.6931471805599453,2017.0,9.0,7.0,Thursday,1
2,0,1,1,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,95.2,0,2018-04-23,Not_Canceled,0.0,0.6931471805599453,0.0,4.795790545596741,0.0,0.0,0.0,0.0,2018.0,4.0,23.0,Monday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,0,75.0,0,2018-07-26,Not_Canceled,0.0,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2018.0,7.0,26.0,Thursday,0
2,1,2,2,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,128.0,2,2018-09-10,Not_Canceled,0.6931471805599453,1.0986122886681096,0.0,3.2188758248682006,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,10.0,Monday,0
2,0,1,1,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,99.9,0,2018-07-23,Canceled,0.0,0.6931471805599453,0.0,4.127134385045092,0.0,0.0,0.0,0.0,2018.0,7.0,23.0,Monday,1
1,0,0,2,Meal Plan 1,0,Room_Type 4,2,Corporate,0,0,0,94.0,0,2018-08-03,Not_Canceled,0.0,1.0986122886681096,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,2018.0,8.0,3.0,Friday,0
1,0,1,2,Meal Plan 1,0,Room_Type 1,152,Online,0,0,0,90.9,0,2018-08-26,Canceled,0.0,1.0986122886681096,0.0,5.030437921392435,0.0,0.0,0.0,0.0,2018.0,8.0,26.0,Sunday,1
2,0,0,1,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,125.1,1,2018-10-04,Not_Canceled,0.0,0.6931471805599453,0.0,3.4657359027997265,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,4.0,Thursday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,93.3,1,2018-03-25,Canceled,0.0,1.0986122886681096,0.0,4.61512051684126,0.0,0.0,0.0,0.6931471805599453,2018.0,3.0,25.0,Sunday,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109.0,0,2017-10-16,Not_Canceled,0.0,1.0986122886681096,0.0,4.634728988229636,0.0,0.0,0.0,0.0,2017.0,10.0,16.0,Monday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,96.3,1,2018-04-12,Not_Canceled,0.0,1.3862943611198906,0.0,4.499809670330265,0.0,0.0,0.0,0.6931471805599453,2018.0,4.0,12.0,Thursday,0
2,0,1,5,Meal Plan 1,0,Room_Type 1,104,Online,1,1,0,61.43,0,,Canceled,0.0,1.791759469228055,0.0,4.653960350157523,0.6931471805599453,0.6931471805599453,0.0,0.0,,,,,1
2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Online,0,0,0,94.5,0,2017-07-18,Canceled,0.0,0.6931471805599453,0.0,4.6443908991413725,0.0,0.0,0.0,0.0,2017.0,7.0,18.0,Tuesday,1
2,0,1,1,Meal Plan 2,0,Room_Type 1,3,Offline,0,0,0,112.0,1,2018-05-21,Not_Canceled,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,21.0,Monday,0
